"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 25 10:02:05 UTC 2023","Sat Nov 25 10:02:08 UTC 2023","2740","Step_Definition","google_sd","","","","test_user_validates_title_2","/home/runner/work/e2e_test/e2e_test/Features/google.feature: User validates title 2"
"passed","Sat Nov 25 10:01:56 UTC 2023","Sat Nov 25 10:02:05 UTC 2023","8273","Step_Definition","google_sd","","","","test_user_validates_title_1","/home/runner/work/e2e_test/e2e_test/Features/google.feature: User validates title 1"
