"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 26 17:56:26 UTC 2023","Sun Nov 26 17:56:29 UTC 2023","3218","Step_Definition","google_sd","","","","test_user_validates_title_2","/home/runner/work/e2e_test/e2e_test/Features/google.feature: User validates title 2"
"passed","Sun Nov 26 17:56:10 UTC 2023","Sun Nov 26 17:56:26 UTC 2023","16137","Step_Definition","google_sd","","","","test_user_validates_title_1","/home/runner/work/e2e_test/e2e_test/Features/google.feature: User validates title 1"
