"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 27 17:23:38 UTC 2023","Mon Nov 27 17:23:43 UTC 2023","4686","Step_Definition","google_sd","","","","test_user_validates_title_1","/home/runner/work/e2e_test/e2e_test/Features/google.feature: User validates title 1"
"passed","Mon Nov 27 17:23:43 UTC 2023","Mon Nov 27 17:23:46 UTC 2023","2989","Step_Definition","google_sd","","","","test_user_validates_title_2","/home/runner/work/e2e_test/e2e_test/Features/google.feature: User validates title 2"
