"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 28 18:21:36 UTC 2023","Tue Nov 28 18:21:40 UTC 2023","3366","Step_Definition","google_sd","","","","test_user_validates_title_2","/home/runner/work/e2e_test/e2e_test/Features/google.feature: User validates title 2"
"passed","Tue Nov 28 18:21:20 UTC 2023","Tue Nov 28 18:21:36 UTC 2023","16640","Step_Definition","google_sd","","","","test_user_validates_title_1","/home/runner/work/e2e_test/e2e_test/Features/google.feature: User validates title 1"
